id,customer_name,sentiment,csat_score,call_timestamp,day,reason,city,state,channel,response_time,call duration in minutes,call_center
TKO-69846308-G-142883-ux,Maude Carine,Very Positive,,10/10/2020,10,Billing Question,Stockton,California,Chatbot,Above SLA,33,Baltimore/MD
ZNO-77424399-S-545388-TJ,Birdie Manterfield,Positive,,10/10/2020,10,Service Outage,Fort Lauderdale,Florida,Chatbot,Within SLA,14,Chicago/IL
YTT-37120184-4-226659-tK,Dud Bollen,Neutral,,10/5/2020,5,Billing Question,Bonita Springs,Florida,Email,Below SLA,23,Chicago/IL
MTO-95730254-1-834499-BL,Rurik Timothy,Very Negative,,10/5/2020,5,Service Outage,Fredericksburg,Virginia,Email,Above SLA,16,Los Angeles/CA
MDX-44125572-g-481766-6Y,Keane Nudd,Positive,8,10/29/2020,29,Service Outage,Camden,New Jersey,Chatbot,Within SLA,44,Baltimore/MD
BSZ-86953788-7-468532-Za,Lucina Persitt,Negative,,10/13/2020,13,Billing Question,Kansas City,Missouri,Web,Above SLA,7,Denver/CO
OXH-36999820-b-709621-Jk,Morrie Prinn,Very Positive,,10/24/2020,24,Billing Question,Dallas,Texas,Chatbot,Above SLA,8,Chicago/IL
WWR-27563140-5-555607-F2,Eileen Dowdle,Very Negative,,10/10/2020,10,Billing Question,San Francisco,California,Call-Center,Within SLA,18,Los Angeles/CA
XFX-60903333-8-662239-lP,Waylon Cowgill,Negative,,10/1/2020,1,Service Outage,Pittsburgh,Pennsylvania,Chatbot,Within SLA,37,Los Angeles/CA
BAO-84589900-P-895467-Zz,Danna Featherstonhalgh,Very Positive,10,10/11/2020,11,Service Outage,Miami,Florida,Chatbot,Within SLA,29,Baltimore/MD
LPP-80903373-Q-836126-r4,Bartlet Paulitschke,Neutral,,10/8/2020,8,Service Outage,Memphis,Tennessee,Email,Within SLA,8,Denver/CO
XLL-45809342-j-905357-ii,Antonio Robeiro,Neutral,7,10/15/2020,15,Payments,Milwaukee,Wisconsin,Call-Center,Within SLA,38,Los Angeles/CA
UOZ-73712307-4-698302-NN,Beret Hellmore,Negative,,10/20/2020,20,Service Outage,Anchorage,Alaska,Email,Within SLA,5,Baltimore/MD
ZGF-15224424-H-770696-O5,Lonny Kahn,Negative,5,10/23/2020,23,Service Outage,Boise,Idaho,Email,Within SLA,23,Los Angeles/CA
DZG-13370972-E-401130-Py,Codi McCaughey,Negative,4,10/13/2020,13,Billing Question,Houston,Texas,Chatbot,Below SLA,27,Baltimore/MD
DJK-79071011-b-182528-fS,Giles Tippings,Neutral,,10/14/2020,14,Billing Question,Washington,District of Columbia,Email,Within SLA,32,Los Angeles/CA
KWD-31306776-8-566565-zJ,Sophey Cuell,Positive,,10/6/2020,6,Billing Question,York,Pennsylvania,Web,Within SLA,19,Baltimore/MD
WQX-41163106-J-575377-Oe,Gibby Simm,Positive,,10/1/2020,1,Payments,Hartford,Connecticut,Call-Center,Within SLA,16,Los Angeles/CA
RHN-48455755-K-022457-Lu,Carena Hehir,Negative,4,10/17/2020,17,Service Outage,Cincinnati,Ohio,Email,Within SLA,10,Los Angeles/CA
SLF-44321244-R-060904-Zh,Oberon Bartleman,Negative,4,10/16/2020,16,Billing Question,Tallahassee,Florida,Email,Within SLA,13,Baltimore/MD
JNM-19628836-O-095840-CN,Ginger Wellman,Positive,8,10/30/2020,30,Service Outage,Las Vegas,Nevada,Chatbot,Below SLA,5,Denver/CO
IJE-21084043-i-125640-GO,Lesli Mahedy,Positive,,10/10/2020,10,Billing Question,El Paso,Texas,Chatbot,Within SLA,21,Baltimore/MD
NIJ-30779366-N-745549-Rw,Wittie Ondrus,Very Negative,,10/28/2020,28,Billing Question,Fort Pierce,Florida,Call-Center,Within SLA,13,Los Angeles/CA
KHA-05053512-A-776605-3v,Nanette Munford,Negative,,10/14/2020,14,Billing Question,Spokane,Washington,Email,Above SLA,29,Chicago/IL
MAZ-60039178-9-042367-sX,Curcio Heading,Very Negative,,10/25/2020,25,Billing Question,Biloxi,Mississippi,Email,Above SLA,45,Baltimore/MD
WRA-22084943-t-704958-3R,Bryon Merrgen,Very Negative,3,10/25/2020,25,Payments,Green Bay,Wisconsin,Call-Center,Within SLA,37,Chicago/IL
AFY-28083248-I-265230-MT,Lucie Genike,Very Negative,,10/4/2020,4,Billing Question,El Paso,Texas,Chatbot,Below SLA,31,Chicago/IL
ITD-49969786-e-788116-A2,Mora Pavlitschek,Negative,4,10/4/2020,4,Billing Question,Phoenix,Arizona,Chatbot,Below SLA,29,Baltimore/MD
GBO-93601619-H-548881-1k,Jonell Gershom,Negative,,10/18/2020,18,Service Outage,San Diego,California,Chatbot,Within SLA,43,Los Angeles/CA
JAN-87187165-4-844736-C8,Elie Lyffe,Very Negative,,10/10/2020,10,Billing Question,Rockford,Illinois,Web,Within SLA,33,Baltimore/MD
EVX-73527684-j-260385-CF,Tiffie Mapletoft,Neutral,7,10/23/2020,23,Payments,Bronx,New York,Call-Center,Within SLA,6,Baltimore/MD
AQK-30775304-4-232274-2C,Stavro Plunket,Very Negative,,10/12/2020,12,Billing Question,Lexington,Kentucky,Chatbot,Within SLA,27,Los Angeles/CA
TGM-40032316-1-779917-Cw,Nahum Matyasik,Neutral,,10/20/2020,20,Billing Question,Denton,Texas,Call-Center,Within SLA,45,Baltimore/MD
EMV-72399040-3-268162-na,Madelyn Janku,Negative,3,10/1/2020,1,Billing Question,Pensacola,Florida,Email,Within SLA,26,Baltimore/MD
XOT-42969029-x-913330-sF,Wileen Bartholomaus,Very Negative,,10/27/2020,27,Billing Question,Hicksville,New York,Email,Within SLA,8,Baltimore/MD
BIP-44575880-G-355809-7t,Megen Heggison,Very Negative,2,10/10/2020,10,Billing Question,El Paso,Texas,Call-Center,Within SLA,27,Baltimore/MD
IRQ-39449507-O-603739-Dv,Klemens Chittock,Neutral,,10/29/2020,29,Billing Question,Silver Spring,Maryland,Email,Within SLA,13,Baltimore/MD
YKR-51286085-s-110921-ge,Ludovika Mackerel,Neutral,6,10/22/2020,22,Billing Question,Stockton,California,Call-Center,Within SLA,35,Los Angeles/CA
UBA-32682371-o-055423-Zk,Ajay Boggish,Very Positive,,10/3/2020,3,Billing Question,New Haven,Connecticut,Chatbot,Within SLA,35,Los Angeles/CA
DFC-95043926-y-161341-eX,Zora Prue,Neutral,,10/17/2020,17,Billing Question,Topeka,Kansas,Call-Center,Within SLA,21,Los Angeles/CA
EUR-44418591-G-177760-BB,Harlen Blamires,Negative,,10/9/2020,9,Billing Question,Sacramento,California,Chatbot,Within SLA,44,Los Angeles/CA
NIG-30728268-P-447287-O2,Johan Robbings,Neutral,5,10/21/2020,21,Billing Question,New York City,New York,Web,Within SLA,7,Chicago/IL
UIW-16050891-l-417366-nQ,Geordie Huc,Very Negative,1,10/14/2020,14,Service Outage,Saint Paul,Minnesota,Email,Below SLA,41,Los Angeles/CA
LHL-56687814-N-524984-lv,Frasco Bedo,Negative,,10/10/2020,10,Billing Question,Colorado Springs,Colorado,Call-Center,Within SLA,7,Baltimore/MD
VIB-40654523-V-274980-3Y,Mae Spacey,Positive,8,10/2/2020,2,Billing Question,Clearwater,Florida,Chatbot,Below SLA,16,Los Angeles/CA
WZU-44070509-3-104305-CI,Jordan Rape,Negative,,10/17/2020,17,Billing Question,Orlando,Florida,Chatbot,Within SLA,30,Los Angeles/CA
LZX-01573694-j-901962-ri,Noach Broggelli,Very Positive,,10/18/2020,18,Billing Question,Richmond,Virginia,Email,Below SLA,35,Chicago/IL
LNT-89024387-g-649689-z9,Abram Oda,Neutral,,10/23/2020,23,Billing Question,San Bernardino,California,Call-Center,Within SLA,20,Chicago/IL
PKO-40840686-W-073558-Wa,Viv Pre,Very Negative,3,10/20/2020,20,Billing Question,Pensacola,Florida,Web,Within SLA,20,Chicago/IL
CSD-44546363-Z-250942-ux,Ximenes Giacobilio,Neutral,,10/27/2020,27,Billing Question,Sarasota,Florida,Email,Within SLA,44,Chicago/IL
OSD-21617500-E-052078-Ic,Cody Goldstraw,Negative,,10/11/2020,11,Billing Question,Baltimore,Maryland,Email,Within SLA,19,Baltimore/MD
EDK-02026546-5-511730-my,Danella Lorrain,Neutral,,10/8/2020,8,Billing Question,Topeka,Kansas,Chatbot,Above SLA,19,Baltimore/MD
RTO-09953073-J-320906-qK,Nap Hughes,Positive,,10/4/2020,4,Service Outage,Albuquerque,New Mexico,Chatbot,Within SLA,5,Baltimore/MD
RJY-71569739-s-313211-dQ,Scot Burd,Negative,3,10/29/2020,29,Payments,Chicago,Illinois,Call-Center,Below SLA,36,Chicago/IL
NAM-98002185-w-685536-V5,Donall Heenan,Negative,,10/27/2020,27,Billing Question,Fort Wayne,Indiana,Web,Within SLA,12,Los Angeles/CA
QRL-66188364-f-541046-fi,Vergil Tayler,Very Negative,,10/19/2020,19,Billing Question,Falls Church,Virginia,Chatbot,Above SLA,9,Los Angeles/CA
OOP-74805722-i-685206-Uv,Aurelie Boggon,Very Negative,3,10/5/2020,5,Service Outage,Richmond,Virginia,Chatbot,Below SLA,45,Baltimore/MD
LLT-25775491-j-131710-H8,Osbourn Rosenshine,Negative,,10/14/2020,14,Billing Question,Houston,Texas,Web,Within SLA,7,Baltimore/MD
QQF-13331986-u-099262-CD,Stepha Foulds,Very Positive,,10/25/2020,25,Billing Question,Washington,District of Columbia,Email,Within SLA,37,Chicago/IL
MRX-62765623-4-230602-gE,Ave Phillip,Negative,,10/28/2020,28,Payments,New York City,New York,Call-Center,Within SLA,29,Los Angeles/CA
WKJ-28148675-V-713420-g5,Nigel Moncreiff,Negative,4,10/10/2020,10,Billing Question,El Paso,Texas,Chatbot,Within SLA,35,Baltimore/MD
NPP-22020501-k-535591-yC,Domeniga Errett,Neutral,,10/18/2020,18,Payments,San Diego,California,Call-Center,Within SLA,39,Los Angeles/CA
SAT-38695354-P-455965-9A,Welsh Aguirre,Neutral,6,10/10/2020,10,Service Outage,Midland,Michigan,Email,Below SLA,37,Los Angeles/CA
EHU-19148753-e-023038-bm,Isidora Bloggett,Negative,5,10/22/2020,22,Service Outage,Kansas City,Missouri,Web,Within SLA,21,Baltimore/MD
TGA-16959618-r-666745-4n,Carrie Stothard,Very Positive,10,10/26/2020,26,Billing Question,San Diego,California,Chatbot,Within SLA,37,Baltimore/MD
FFR-05170388-W-550063-H9,Lucien Yashunin,Neutral,5,10/11/2020,11,Billing Question,Amarillo,Texas,Chatbot,Within SLA,13,Los Angeles/CA
TWN-40490856-T-874936-CQ,Ogdon How to preserve,Neutral,8,10/1/2020,1,Service Outage,Florence,South Carolina,Email,Below SLA,13,Baltimore/MD
ORE-36998348-8-334627-rc,Dollie Gatlin,Neutral,,10/10/2020,10,Payments,Las Vegas,Nevada,Call-Center,Below SLA,14,Chicago/IL
DXE-39206214-p-645900-X6,Kinna Lozano,Very Positive,,10/17/2020,17,Billing Question,Albany,Georgia,Chatbot,Within SLA,15,Los Angeles/CA
XTN-02212607-o-371631-sA,Leighton Jakeman,Neutral,8,10/15/2020,15,Billing Question,Houston,Texas,Call-Center,Within SLA,5,Denver/CO
UPU-75030056-7-729307-Bs,Malanie Gemson,Negative,6,10/17/2020,17,Billing Question,Rochester,Minnesota,Chatbot,Below SLA,15,Denver/CO
ANL-08060191-0-889981-Vx,Tobit Newcombe,Very Negative,,10/16/2020,16,Billing Question,San Jose,California,Chatbot,Below SLA,14,Baltimore/MD
ENC-37606937-h-100543-fh,Marthe Gregolotti,Neutral,7,10/16/2020,16,Billing Question,West Palm Beach,Florida,Web,Within SLA,5,Baltimore/MD
GON-31687371-R-968880-Uu,Daryl Lighten,Negative,,10/26/2020,26,Payments,Montgomery,Alabama,Call-Center,Below SLA,35,Chicago/IL
QSY-64382010-Z-433082-yi,Joy Abele,Positive,,10/19/2020,19,Payments,Los Angeles,California,Call-Center,Above SLA,9,Los Angeles/CA
GNI-69780760-V-403502-VK,Evered Catherine,Negative,5,10/14/2020,14,Billing Question,Arlington,Virginia,Call-Center,Above SLA,26,Chicago/IL
HKP-16347590-w-950682-i0,Oliver Cesaric,Negative,,10/19/2020,19,Payments,Round Rock,Texas,Call-Center,Above SLA,22,Chicago/IL
LRQ-33069497-o-595107-j7,Suzy Wollard,Very Negative,,10/20/2020,20,Billing Question,Conroe,Texas,Chatbot,Below SLA,13,Los Angeles/CA
JKL-62521289-t-975989-QN,Janos Camier,Neutral,,10/12/2020,12,Billing Question,Macon,Georgia,Email,Below SLA,17,Baltimore/MD
VXB-59150990-7-226538-QU,Elga Romushkin,Very Negative,,10/1/2020,1,Service Outage,Topeka,Kansas,Chatbot,Within SLA,39,Baltimore/MD
TAH-30394238-r-513839-9E,Min Rutland,Neutral,,10/18/2020,18,Billing Question,Lakeland,Florida,Web,Within SLA,8,Chicago/IL
VMT-11030629-b-457349-HC,Emery Maudlen,Very Positive,10,10/26/2020,26,Billing Question,Grand Rapids,Michigan,Call-Center,Below SLA,12,Baltimore/MD
WHE-32040397-9-635505-RY,Theadora Parriss,Very Positive,,10/25/2020,25,Billing Question,Philadelphia,Pennsylvania,Web,Within SLA,21,Chicago/IL
ZLN-83762056-n-456657-Jq,Sidonnie Emm,Very Positive,10,10/22/2020,22,Billing Question,Waco,Texas,Web,Above SLA,22,Los Angeles/CA
BFN-83677757-I-674399-SE,Berny Perell,Neutral,,10/1/2020,1,Service Outage,Springfield,Missouri,Email,Below SLA,6,Los Angeles/CA
KSN-25961038-a-784368-IJ,Johannes Rubinsohn,Negative,,10/17/2020,7,Billing Question,Wilmington,North Carolina,Web,Above SLA,12,Denver/CO
XFQ-91451179-5-428307-Sv,Stillman Sherbrooke,Very Negative,1,10/7/2020,7,Billing Question,Lexington,Kentucky,Email,Below SLA,19,Los Angeles/CA
HXG-55804344-J-464661-0j,Aurelie Major,Negative,3,10/5/2020,5,Billing Question,Fort Myers,Florida,Web,Within SLA,37,Los Angeles/CA
JHY-04136746-k-353706-oL,Andros De Maria,Negative,,10/10/2020,10,Billing Question,San Diego,California,Chatbot,Above SLA,32,Los Angeles/CA
BCN-08249384-9-827895-0q,Johan Sorey,Very Negative,4,10/22/2020,22,Billing Question,Philadelphia,Pennsylvania,Web,Below SLA,39,Los Angeles/CA
RNJ-20932744-t-725198-eY,Luciano Kearsley,Negative,,10/21/2020,21,Billing Question,Wilmington,Delaware,Web,Within SLA,35,Baltimore/MD
VAC-85087940-4-224228-H0,Hedda Bourgaize,Positive,,10/23/2020,23,Billing Question,Milwaukee,Wisconsin,Web,Within SLA,12,Denver/CO
GRV-07023893-E-824647-rX,Lin Clewlow,Negative,,10/29/2020,29,Billing Question,West Palm Beach,Florida,Call-Center,Within SLA,21,Denver/CO
FEV-92425381-e-677862-i6,Florry Hatrey,Neutral,,10/22/2020,22,Billing Question,Tallahassee,Florida,Chatbot,Within SLA,30,Los Angeles/CA
WPB-97763830-d-923327-ik,Tania Cranmor,Positive,7,10/8/2020,8,Payments,Cleveland,Ohio,Call-Center,Within SLA,9,Los Angeles/CA
VDR-88616417-D-561706-d0,Nichol Keller,Neutral,,10/1/2020,1,Service Outage,Tucson,Arizona,Web,Within SLA,12,Baltimore/MD
EXL-69804876-M-580339-1v,Odette Thirkettle,Negative,6,10/26/2020,26,Payments,Rochester,New York,Call-Center,Within SLA,19,Los Angeles/CA
PKC-92120101-a-594243-ft,Hildy Drohun,Very Positive,,10/11/2020,11,Service Outage,Savannah,Georgia,Web,Below SLA,44,Baltimore/MD
KYY-51345280-f-736461-uk,Melisa Gloucester,Very Positive,,10/3/2020,3,Billing Question,Sacramento,California,Call-Center,Within SLA,33,Los Angeles/CA
LCR-38158365-6-709253-MA,Gareth Athow,Negative,3,10/9/2020,9,Billing Question,Omaha,Nebraska,Web,Within SLA,21,Los Angeles/CA
TKE-62846911-w-680363-2q,Chryste O'Scannill,Very Negative,2,10/7/2020,7,Billing Question,Fort Lauderdale,Florida,Call-Center,Within SLA,10,Baltimore/MD
KVP-64484213-o-126525-1w,Minor Gathwaite,Negative,5,10/3/2020,3,Billing Question,Alpharetta,Georgia,Email,Within SLA,14,Los Angeles/CA
ZBP-29914773-g-152667-a9,Codi Whieldon,Neutral,7,10/16/2020,16,Billing Question,Atlanta,Georgia,Email,Below SLA,45,Baltimore/MD
NVP-22810233-F-567634-yK,Chico Claybourn,Neutral,,10/16/2020,16,Billing Question,New York City,New York,Chatbot,Within SLA,14,Chicago/IL
NVJ-30911960-u-519510-ui,Chad Elijah,Very Positive,,10/28/2020,28,Billing Question,Fort Wayne,Indiana,Email,Within SLA,10,Los Angeles/CA
INK-39676671-1-706058-DN,Payton Vakhonin,Negative,5,10/23/2020,23,Billing Question,Wichita,Kansas,Call-Center,Within SLA,10,Baltimore/MD
QUC-93649580-b-892295-A0,Ailis Mutton,Positive,,10/4/2020,4,Billing Question,Chicago,Illinois,Call-Center,Within SLA,36,Los Angeles/CA
ALP-07052169-p-073214-AD,Rebeka Merrington,Positive,8,10/29/2020,29,Payments,Duluth,Minnesota,Call-Center,Within SLA,14,Baltimore/MD
VHG-88669608-H-700669-i5,Garv Lassetter,Negative,,10/3/2020,3,Billing Question,Hollywood,Florida,Web,Within SLA,32,Los Angeles/CA
EOV-68479574-Y-466594-tj,Dinah Keighly,Negative,,10/14/2020,14,Billing Question,Houston,Texas,Email,Within SLA,10,Los Angeles/CA
NUQ-93530282-n-867528-bs,Vincenz Telling,Negative,,10/3/2020,3,Billing Question,Fort Pierce,Florida,Email,Within SLA,10,Los Angeles/CA
PLA-83702791-K-489343-82,Joelynn Cardenas,Neutral,,10/23/2020,23,Billing Question,Chicago,Illinois,Web,Above SLA,26,Los Angeles/CA
VED-09883987-p-775202-mp,John Steynor,Negative,,10/24/2020,24,Billing Question,Atlanta,Georgia,Chatbot,Within SLA,28,Baltimore/MD
FAK-09576309-s-864637-wb,Lexy Cradey,Negative,5,10/10/2020,10,Billing Question,Pasadena,California,Web,Within SLA,38,Chicago/IL
KUH-23864256-p-465539-XW,Marena MacAllaster,Neutral,,10/30/2020,30,Billing Question,New York City,New York,Call-Center,Below SLA,24,Baltimore/MD
